stockout_id,store_id,sku_id,stockout_date,restock_date,duration_days,estimated_lost_units,estimated_lost_revenue,root_cause
SO_0000707,STORE_001,SKU_0439,2025-11-12,2025-11-14,2,56,1291.92,Supplier delay
SO_0001434,STORE_002,SKU_0201,2025-11-12,2025-11-19,7,168,4008.48,Supplier delay
SO_0001872,STORE_002,SKU_0468,2025-11-12,2025-11-25,13,312,12841.92,Supplier delay
SO_0002064,STORE_003,SKU_0008,2025-11-12,2025-11-14,2,38,893.38,Forecast miss
SO_0002807,STORE_003,SKU_0403,2025-11-12,2025-11-18,6,134,4091.02,Forecast miss
SO_0003444,STORE_004,SKU_0304,2025-11-12,2025-11-15,3,99,4818.33,Demand spike
SO_0004042,STORE_006,SKU_0031,2025-11-12,2025-11-13,1,2,94.58,Demand spike
SO_0004479,STORE_006,SKU_0101,2025-11-12,2025-11-25,13,293,1687.68,Demand spike
SO_0005422,STORE_007,SKU_0240,2025-11-12,2025-11-22,10,304,13354.72,Shrinkage
SO_0005594,STORE_007,SKU_0279,2025-11-12,2025-11-18,6,113,3417.12,Manual error
SO_0005988,STORE_007,SKU_0445,2025-11-12,2025-11-13,1,38,1439.82,Forecast miss
SO_0006474,STORE_008,SKU_0153,2025-11-12,2025-11-16,4,26,622.7,Shrinkage
SO_0006571,STORE_008,SKU_0174,2025-11-12,2025-11-16,4,19,812.63,Shrinkage
SO_0007352,STORE_009,SKU_0560,2025-11-12,2025-11-17,5,87,1789.59,Supplier delay
SO_0007546,STORE_010,SKU_0228,2025-11-12,2025-11-17,5,30,905.4,Supplier delay
SO_0007812,STORE_010,SKU_0417,2025-11-12,2025-11-15,3,7,75.6,Manual error
SO_0000163,STORE_001,SKU_0135,2025-11-13,2025-11-15,2,32,1050.56,Shrinkage
SO_0002155,STORE_003,SKU_0056,2025-11-13,2025-11-26,13,321,11080.92,Manual error
SO_0002719,STORE_003,SKU_0345,2025-11-13,2025-11-18,5,131,4776.26,Forecast miss
SO_0002960,STORE_003,SKU_0517,2025-11-13,2025-11-18,5,78,3194.1,Supplier delay
SO_0003407,STORE_004,SKU_0290,2025-11-13,2025-11-19,6,36,969.84,Forecast miss
SO_0004453,STORE_006,SKU_0088,2025-11-13,2025-11-15,2,9,421.83,Manual error
SO_0005879,STORE_007,SKU_0364,2025-11-13,2025-11-17,4,46,2167.52,Shrinkage
SO_0006823,STORE_009,SKU_0033,2025-11-13,2025-11-18,5,57,2391.72,Forecast miss
SO_0007599,STORE_010,SKU_0292,2025-11-13,2025-11-18,5,16,778.4,Demand spike
SO_0000117,STORE_001,SKU_0109,2025-11-14,2025-11-15,1,13,455.65,Supplier delay
SO_0000198,STORE_001,SKU_0197,2025-11-14,2025-11-22,8,278,8306.64,Demand spike
SO_0000508,STORE_001,SKU_0335,2025-11-14,2025-11-21,7,70,2721.6,Shrinkage
SO_0000542,STORE_001,SKU_0391,2025-11-14,2025-11-17,3,15,133.5,Shrinkage
SO_0000911,STORE_001,SKU_0518,2025-11-14,2025-11-16,2,23,172.04,Forecast miss
SO_0001188,STORE_002,SKU_0032,2025-11-14,2025-11-15,1,0,0.0,Demand spike
SO_0004075,STORE_006,SKU_0034,2025-11-14,2025-11-15,1,7,184.38,Forecast miss
SO_0004258,STORE_006,SKU_0071,2025-11-14,2025-11-18,4,24,500.16,Supplier delay
SO_0004672,STORE_006,SKU_0270,2025-11-14,2025-11-18,4,93,4275.21,Supplier delay
SO_0004715,STORE_006,SKU_0353,2025-11-14,2025-11-20,6,147,3855.81,Forecast miss
SO_0006860,STORE_009,SKU_0104,2025-11-14,2025-11-22,8,145,4486.3,Supplier delay
SO_0001235,STORE_002,SKU_0038,2025-11-15,2025-11-18,3,91,4525.43,Demand spike
SO_0002129,STORE_003,SKU_0018,2025-11-15,2025-11-18,3,43,1478.34,Shrinkage
SO_0002831,STORE_003,SKU_0431,2025-11-15,2025-11-27,12,331,16430.84,Forecast miss
SO_0002923,STORE_003,SKU_0474,2025-11-15,2025-11-23,8,202,4668.22,Shrinkage
SO_0003112,STORE_003,SKU_0556,2025-11-15,2025-11-17,2,35,756.7,Demand spike
SO_0004027,STORE_005,SKU_0573,2025-11-15,2025-11-19,4,13,536.64,Demand spike
SO_0004550,STORE_006,SKU_0224,2025-11-15,2025-11-16,1,18,541.26,Shrinkage
SO_0004581,STORE_006,SKU_0267,2025-11-15,2025-11-23,8,235,371.3,Manual error
SO_0004837,STORE_006,SKU_0437,2025-11-15,2025-11-16,1,25,254.5,Manual error
SO_0004916,STORE_006,SKU_0509,2025-11-15,2025-11-16,1,10,270.4,Shrinkage
SO_0005172,STORE_007,SKU_0031,2025-11-15,2025-11-17,2,11,520.19,Supplier delay
SO_0005982,STORE_007,SKU_0428,2025-11-15,2025-11-16,1,11,390.28,Supplier delay
SO_0006087,STORE_007,SKU_0468,2025-11-15,2025-11-26,11,275,11319.0,Demand spike
SO_0006194,STORE_007,SKU_0519,2025-11-15,2025-11-16,1,3,75.84,Demand spike
SO_0006875,STORE_009,SKU_0160,2025-11-15,2025-11-17,2,25,1248.25,Demand spike
SO_0007283,STORE_009,SKU_0518,2025-11-15,2025-11-24,9,148,1107.04,Shrinkage
SO_0001115,STORE_002,SKU_0021,2025-11-16,2025-11-17,1,6,55.56,Demand spike
SO_0001315,STORE_002,SKU_0086,2025-11-16,2025-11-22,6,211,696.3,Forecast miss
SO_0001654,STORE_002,SKU_0335,2025-11-16,2025-11-18,2,33,1283.04,Manual error
SO_0002494,STORE_003,SKU_0282,2025-11-16,2025-11-24,8,188,3944.24,Shrinkage
SO_0003863,STORE_005,SKU_0181,2025-11-16,2025-11-18,2,5,74.8,Shrinkage
SO_0004454,STORE_006,SKU_0088,2025-11-16,2025-11-21,5,40,1874.8,Manual error
SO_0004861,STORE_006,SKU_0447,2025-11-16,2025-11-21,5,119,2907.17,Forecast miss
SO_0005226,STORE_007,SKU_0067,2025-11-16,2025-11-23,7,117,5061.42,Manual error
SO_0005239,STORE_007,SKU_0091,2025-11-16,2025-11-20,4,58,819.54,Forecast miss
SO_0005498,STORE_007,SKU_0268,2025-11-16,2025-11-17,1,26,1227.46,Shrinkage
SO_0005624,STORE_007,SKU_0340,2025-11-16,2025-11-21,5,109,3095.6,Forecast miss
SO_0006098,STORE_007,SKU_0485,2025-11-16,2025-11-18,2,50,26.0,Forecast miss
SO_0006737,STORE_008,SKU_0355,2025-11-16,2025-11-18,2,3,26.79,Forecast miss
SO_0007156,STORE_009,SKU_0348,2025-11-16,2025-11-17,1,2,31.9,Manual error
SO_0001737,STORE_002,SKU_0369,2025-11-17,2025-11-25,8,150,3271.5,Forecast miss
SO_0002342,STORE_003,SKU_0231,2025-11-17,2025-11-21,4,119,1442.28,Manual error
SO_0002885,STORE_003,SKU_0455,2025-11-17,2025-11-22,5,51,1904.85,Demand spike
SO_0003214,STORE_004,SKU_0130,2025-11-17,2025-11-30,13,303,13535.01,Shrinkage
SO_0005393,STORE_007,SKU_0229,2025-11-17,2025-11-21,4,53,1030.32,Demand spike
SO_0005989,STORE_007,SKU_0445,2025-11-17,2025-11-18,1,22,833.58,Supplier delay
SO_0006572,STORE_008,SKU_0174,2025-11-17,2025-12-02,15,209,8938.93,Manual error
SO_0006990,STORE_009,SKU_0255,2025-11-17,2025-11-24,7,58,1697.08,Shrinkage
SO_0007227,STORE_009,SKU_0443,2025-11-17,2025-11-23,6,131,1413.49,Forecast miss
SO_0007813,STORE_010,SKU_0417,2025-11-17,2025-11-18,1,1,10.8,Forecast miss
SO_0000594,STORE_001,SKU_0427,2025-11-18,2025-11-29,11,303,2166.45,Shrinkage
SO_0003070,STORE_003,SKU_0550,2025-11-18,2025-11-23,5,71,1514.43,Supplier delay
SO_0003438,STORE_004,SKU_0292,2025-11-18,2025-11-24,6,99,4816.35,Supplier delay
SO_0003445,STORE_004,SKU_0304,2025-11-18,2025-11-21,3,96,4672.32,Shrinkage
SO_0007685,STORE_010,SKU_0393,2025-11-18,2025-11-26,8,53,2426.34,Manual error
SO_0000912,STORE_001,SKU_0518,2025-11-19,2025-11-26,7,148,1107.04,Forecast miss
SO_0001932,STORE_002,SKU_0541,2025-11-19,2025-11-22,3,59,2545.85,Forecast miss
SO_0002532,STORE_003,SKU_0310,2025-11-19,2025-11-21,2,33,1355.31,Forecast miss
SO_0002720,STORE_003,SKU_0345,2025-11-19,2025-11-24,5,47,1713.62,Forecast miss
SO_0004807,STORE_006,SKU_0410,2025-11-19,2025-11-22,3,88,3125.76,Forecast miss
SO_0004958,STORE_006,SKU_0531,2025-11-19,2025-11-23,4,153,5850.72,Demand spike
SO_0004983,STORE_006,SKU_0538,2025-11-19,2025-11-24,5,119,3527.16,Forecast miss
SO_0005273,STORE_007,SKU_0127,2025-11-19,2025-11-20,1,0,0.0,Shrinkage
SO_0005332,STORE_007,SKU_0189,2025-11-19,2025-11-20,1,13,409.11,Supplier delay
SO_0005728,STORE_007,SKU_0345,2025-11-19,2025-11-27,8,220,8021.2,Shrinkage
SO_0005880,STORE_007,SKU_0364,2025-11-19,2025-11-20,1,4,188.48,Manual error
SO_0006279,STORE_007,SKU_0552,2025-11-19,2025-11-26,7,139,1231.54,Supplier delay
SO_0006610,STORE_008,SKU_0254,2025-11-19,2025-11-23,4,31,403.62,Shrinkage
SO_0006738,STORE_008,SKU_0355,2025-11-19,2025-12-02,13,107,955.51,Shrinkage
SO_0006903,STORE_009,SKU_0196,2025-11-19,2025-11-23,4,66,2998.38,Supplier delay
SO_0007547,STORE_010,SKU_0228,2025-11-19,2025-11-24,5,10,301.8,Demand spike
SO_0007814,STORE_010,SKU_0417,2025-11-19,2025-11-20,1,0,0.0,Supplier delay
SO_0001284,STORE_002,SKU_0063,2025-11-20,2025-11-26,6,134,6610.22,Shrinkage
SO_0001376,STORE_002,SKU_0133,2025-11-20,2025-11-24,4,55,1639.0,Forecast miss
SO_0002420,STORE_003,SKU_0241,2025-11-20,2025-11-23,3,77,2765.07,Shrinkage
SO_0003040,STORE_003,SKU_0547,2025-11-20,2025-11-21,1,9,272.61,Supplier delay
SO_0004259,STORE_006,SKU_0071,2025-11-20,2025-11-26,6,27,562.68,Demand spike
SO_0005085,STORE_006,SKU_0564,2025-11-20,2025-11-24,4,25,1083.0,Forecast miss
SO_0006195,STORE_007,SKU_0519,2025-11-20,2025-11-24,4,59,1491.52,Manual error
SO_0006357,STORE_008,SKU_0118,2025-11-20,2025-11-25,5,32,143.36,Supplier delay
SO_0007109,STORE_009,SKU_0322,2025-11-20,2025-11-26,6,60,1301.4,Manual error
SO_0000282,STORE_001,SKU_0213,2025-11-21,2025-11-22,1,8,154.0,Supplier delay
SO_0000319,STORE_001,SKU_0238,2025-11-21,2025-11-23,2,28,927.92,Demand spike
SO_0000788,STORE_001,SKU_0474,2025-11-21,2025-11-28,7,62,1432.82,Forecast miss
SO_0000952,STORE_001,SKU_0523,2025-11-21,2025-11-26,5,71,1028.08,Demand spike
SO_0002028,STORE_002,SKU_0564,2025-11-21,2025-11-27,6,64,2772.48,Manual error
SO_0002180,STORE_003,SKU_0140,2025-11-21,2025-11-30,9,149,2984.47,Manual error
SO_0002236,STORE_003,SKU_0203,2025-11-21,2025-11-26,5,121,2704.35,Demand spike
SO_0002451,STORE_003,SKU_0245,2025-11-21,2025-11-23,2,27,163.35,Supplier delay
SO_0003164,STORE_004,SKU_0087,2025-11-21,2025-11-30,9,242,7289.04,Demand spike
SO_0005595,STORE_007,SKU_0279,2025-11-21,2025-11-26,5,38,1149.12,Manual error
SO_0006338,STORE_008,SKU_0030,2025-11-21,2025-11-24,3,16,114.56,Demand spike
SO_0007329,STORE_009,SKU_0537,2025-11-21,2025-12-04,13,240,5311.2,Forecast miss
SO_0007651,STORE_010,SKU_0391,2025-11-21,2025-11-23,2,17,151.3,Forecast miss
SO_0007815,STORE_010,SKU_0417,2025-11-21,2025-11-23,2,8,86.4,Supplier delay
SO_0000099,STORE_001,SKU_0107,2025-11-22,2025-11-24,2,55,2717.0,Shrinkage
SO_0000405,STORE_001,SKU_0291,2025-11-22,2025-11-24,2,9,372.69,Demand spike
SO_0000481,STORE_001,SKU_0322,2025-11-22,2025-11-23,1,0,0.0,Shrinkage
SO_0000685,STORE_001,SKU_0434,2025-11-22,2025-11-24,2,13,40.3,Manual error
SO_0001116,STORE_002,SKU_0021,2025-11-22,2025-11-24,2,7,64.82,Demand spike
SO_0001189,STORE_002,SKU_0032,2025-11-22,2025-11-26,4,101,3020.91,Demand spike
SO_0001542,STORE_002,SKU_0237,2025-11-22,2025-11-28,6,177,7271.16,Supplier delay
SO_0003189,STORE_004,SKU_0108,2025-11-22,2025-11-23,1,24,595.44,Supplier delay
SO_0003357,STORE_004,SKU_0242,2025-11-22,2025-11-28,6,60,1936.8,Forecast miss
SO_0003572,STORE_004,SKU_0337,2025-11-22,2025-11-27,5,67,1453.23,Manual error
SO_0003651,STORE_004,SKU_0499,2025-11-22,2025-11-23,1,5,109.0,Demand spike
SO_0003691,STORE_004,SKU_0513,2025-11-22,2025-12-03,11,235,4660.05,Supplier delay
SO_0003779,STORE_004,SKU_0554,2025-11-22,2025-11-23,1,1,10.48,Shrinkage
SO_0003925,STORE_005,SKU_0270,2025-11-22,2025-11-24,2,13,597.61,Supplier delay
SO_0004142,STORE_006,SKU_0052,2025-11-22,2025-11-23,1,10,141.0,Forecast miss
SO_0004455,STORE_006,SKU_0088,2025-11-22,2025-11-24,2,7,328.09,Demand spike
SO_0004558,STORE_006,SKU_0233,2025-11-22,2025-11-23,1,63,2699.55,Forecast miss
SO_0004673,STORE_006,SKU_0270,2025-11-22,2025-11-23,1,20,919.4,Supplier delay
SO_0005173,STORE_007,SKU_0031,2025-11-22,2025-11-24,2,4,189.16,Supplier delay
SO_0005881,STORE_007,SKU_0364,2025-11-22,2025-11-23,1,19,895.28,Manual error
SO_0006638,STORE_008,SKU_0328,2025-11-22,2025-11-24,2,21,372.33,Manual error
SO_0007074,STORE_009,SKU_0285,2025-11-22,2025-11-24,2,31,638.6,Forecast miss
SO_0000977,STORE_001,SKU_0534,2025-11-23,2025-12-09,16,507,4111.77,Manual error
SO_0001655,STORE_002,SKU_0335,2025-11-23,2025-11-25,2,48,1866.24,Shrinkage
SO_0002758,STORE_003,SKU_0351,2025-11-23,2025-12-01,8,167,6192.36,Shrinkage
SO_0004534,STORE_006,SKU_0203,2025-11-23,2025-11-30,7,210,4693.5,Demand spike
SO_0005300,STORE_007,SKU_0156,2025-11-23,2025-11-25,2,53,2335.71,Forecast miss
SO_0006475,STORE_008,SKU_0153,2025-11-23,2025-11-26,3,15,359.25,Shrinkage
SO_0006961,STORE_009,SKU_0250,2025-11-23,2025-11-25,2,50,686.0,Forecast miss
SO_0007396,STORE_009,SKU_0577,2025-11-23,2025-11-25,2,27,1052.19,Forecast miss
SO_0000568,STORE_001,SKU_0403,2025-11-24,2025-12-01,7,207,6319.71,Supplier delay
SO_0002263,STORE_003,SKU_0214,2025-11-24,2025-11-26,2,17,22.44,Forecast miss
SO_0003652,STORE_004,SKU_0499,2025-11-24,2025-11-25,1,0,0.0,Demand spike
SO_0003780,STORE_004,SKU_0554,2025-11-24,2025-11-25,1,2,20.96,Supplier delay
SO_0005385,STORE_007,SKU_0223,2025-11-24,2025-11-28,4,79,2509.83,Manual error
SO_0007816,STORE_010,SKU_0417,2025-11-24,2025-11-25,1,0,0.0,Demand spike
SO_0000482,STORE_001,SKU_0322,2025-11-25,2025-11-30,5,137,2971.53,Forecast miss
SO_0001012,STORE_001,SKU_0556,2025-11-25,2025-11-30,5,82,1772.84,Shrinkage
SO_0002721,STORE_003,SKU_0345,2025-11-25,2025-11-26,1,11,401.06,Supplier delay
SO_0003532,STORE_004,SKU_0332,2025-11-25,2025-12-01,6,113,2771.89,Shrinkage
SO_0003581,STORE_004,SKU_0493,2025-11-25,2025-11-28,3,35,1230.25,Shrinkage
SO_0003725,STORE_004,SKU_0533,2025-11-25,2025-11-29,4,114,126.54,Forecast miss
SO_0005086,STORE_006,SKU_0564,2025-11-25,2025-11-30,5,25,1083.0,Manual error
SO_0007202,STORE_009,SKU_0433,2025-11-25,2025-11-27,2,18,429.66,Demand spike
SO_0007548,STORE_010,SKU_0228,2025-11-25,2025-11-26,1,5,150.9,Supplier delay
SO_0007582,STORE_010,SKU_0291,2025-11-25,2025-11-26,1,1,41.41,Supplier delay
SO_0007843,STORE_010,SKU_0478,2025-11-25,2025-12-03,8,44,1117.16,Manual error
SO_0000388,STORE_001,SKU_0279,2025-11-26,2025-12-04,8,124,3749.76,Manual error
SO_0001333,STORE_002,SKU_0098,2025-11-26,2025-12-08,12,146,6124.7,Supplier delay
SO_0001613,STORE_002,SKU_0300,2025-11-26,2025-11-28,2,20,343.4,Demand spike
SO_0003781,STORE_004,SKU_0554,2025-11-26,2025-11-27,1,3,31.44,Manual error
SO_0004456,STORE_006,SKU_0088,2025-11-26,2025-12-01,5,13,609.31,Forecast miss
SO_0005263,STORE_007,SKU_0093,2025-11-26,2025-11-29,3,35,781.2,Forecast miss
SO_0005882,STORE_007,SKU_0364,2025-11-26,2025-11-27,1,6,282.72,Demand spike
SO_0006932,STORE_009,SKU_0241,2025-11-26,2025-12-03,7,117,4201.47,Demand spike
SO_0007623,STORE_010,SKU_0360,2025-11-26,2025-11-27,1,6,43.5,Supplier delay
SO_0003653,STORE_004,SKU_0499,2025-11-27,2025-12-03,6,96,2092.8,Supplier delay
SO_0004043,STORE_006,SKU_0031,2025-11-27,2025-11-29,2,5,236.45,Shrinkage
SO_0004143,STORE_006,SKU_0052,2025-11-27,2025-11-28,1,8,112.8,Supplier delay
SO_0004260,STORE_006,SKU_0071,2025-11-27,2025-11-28,1,5,104.2,Forecast miss
SO_0004336,STORE_006,SKU_0087,2025-11-27,2025-11-30,3,3,90.36,Forecast miss
SO_0005450,STORE_007,SKU_0244,2025-11-27,2025-11-28,1,17,46.58,Supplier delay
SO_0005596,STORE_007,SKU_0279,2025-11-27,2025-11-30,3,6,181.44,Forecast miss
SO_0006088,STORE_007,SKU_0468,2025-11-27,2025-11-28,1,0,0.0,Demand spike
SO_0007157,STORE_009,SKU_0348,2025-11-27,2025-11-29,2,28,446.6,Supplier delay
SO_0007549,STORE_010,SKU_0228,2025-11-27,2025-11-29,2,13,392.34,Forecast miss
SO_0000625,STORE_001,SKU_0430,2025-11-28,2025-12-02,4,88,1202.96,Forecast miss
SO_0000759,STORE_001,SKU_0468,2025-11-28,2025-11-29,1,9,370.44,Supplier delay
SO_0001117,STORE_002,SKU_0021,2025-11-28,2025-11-30,2,13,120.38,Supplier delay
SO_0002029,STORE_002,SKU_0564,2025-11-28,2025-11-29,1,4,173.28,Forecast miss
SO_0002065,STORE_003,SKU_0008,2025-11-28,2025-11-30,2,28,658.28,Demand spike
SO_0002130,STORE_003,SKU_0018,2025-11-28,2025-11-30,2,17,584.46,Supplier delay
SO_0002343,STORE_003,SKU_0231,2025-11-28,2025-12-03,5,95,1151.4,Manual error
SO_0002777,STORE_003,SKU_0372,2025-11-28,2025-11-30,2,29,222.14,Manual error
SO_0002996,STORE_003,SKU_0535,2025-11-28,2025-12-01,3,46,2175.8,Shrinkage
SO_0003130,STORE_004,SKU_0016,2025-11-28,2025-12-05,7,186,2605.86,Shrinkage
SO_0004674,STORE_006,SKU_0270,2025-11-28,2025-12-01,3,37,1700.89,Shrinkage
SO_0004797,STORE_006,SKU_0401,2025-11-28,2025-12-06,8,132,2778.6,Forecast miss
SO_0004897,STORE_006,SKU_0501,2025-11-28,2025-12-05,7,70,2285.5,Shrinkage
SO_0005729,STORE_007,SKU_0345,2025-11-28,2025-12-03,5,37,1349.02,Shrinkage
SO_0005770,STORE_007,SKU_0358,2025-11-28,2025-12-07,9,260,7987.2,Manual error
SO_0005883,STORE_007,SKU_0364,2025-11-28,2025-12-01,3,43,2026.16,Shrinkage
SO_0005934,STORE_007,SKU_0420,2025-11-28,2025-12-01,3,58,738.34,Forecast miss
SO_0007817,STORE_010,SKU_0417,2025-11-28,2025-12-02,4,23,248.4,Shrinkage
SO_0000913,STORE_001,SKU_0518,2025-11-29,2025-12-02,3,6,44.88,Demand spike
SO_0001933,STORE_002,SKU_0541,2025-11-29,2025-11-30,1,15,647.25,Manual error
SO_0002421,STORE_003,SKU_0241,2025-11-29,2025-12-01,2,68,2441.88,Forecast miss
SO_0002600,STORE_003,SKU_0337,2025-11-29,2025-12-13,14,362,7851.78,Forecast miss
SO_0002722,STORE_003,SKU_0345,2025-11-29,2025-12-14,15,251,9151.46,Manual error
SO_0003223,STORE_004,SKU_0172,2025-11-29,2025-12-01,2,46,1423.24,Demand spike
SO_0003782,STORE_004,SKU_0554,2025-11-29,2025-11-30,1,2,20.96,Supplier delay
SO_0003815,STORE_004,SKU_0558,2025-11-29,2025-12-09,10,233,2560.67,Manual error
SO_0003851,STORE_004,SKU_0561,2025-11-29,2025-12-01,2,10,80.4,Forecast miss
SO_0003869,STORE_005,SKU_0240,2025-11-29,2025-11-30,1,5,219.65,Forecast miss
SO_0003904,STORE_005,SKU_0256,2025-11-29,2025-12-05,6,58,557.38,Manual error
SO_0004076,STORE_006,SKU_0034,2025-11-29,2025-12-01,2,39,1027.26,Demand spike
SO_0004261,STORE_006,SKU_0071,2025-11-29,2025-11-30,1,10,208.4,Demand spike
SO_0005174,STORE_007,SKU_0031,2025-11-29,2025-12-11,12,353,16693.37,Supplier delay
SO_0006089,STORE_007,SKU_0468,2025-11-29,2025-12-02,3,19,782.04,Manual error
SO_0006196,STORE_007,SKU_0519,2025-11-29,2025-12-07,8,61,1542.08,Supplier delay
SO_0007571,STORE_010,SKU_0276,2025-11-29,2025-12-07,8,42,1557.36,Supplier delay
SO_0000283,STORE_001,SKU_0213,2025-11-30,2025-12-01,1,2,38.5,Demand spike
SO_0000340,STORE_001,SKU_0260,2025-11-30,2025-12-03,3,68,1415.76,Demand spike
SO_0000686,STORE_001,SKU_0434,2025-11-30,2025-12-08,8,253,784.3,Supplier delay
SO_0001396,STORE_002,SKU_0139,2025-11-30,2025-12-01,1,13,332.41,Forecast miss
SO_0001873,STORE_002,SKU_0468,2025-11-30,2025-12-01,1,8,329.28,Manual error
SO_0002030,STORE_002,SKU_0564,2025-11-30,2025-12-01,1,0,0.0,Manual error
SO_0002077,STORE_003,SKU_0010,2025-11-30,2025-12-01,1,15,540.15,Demand spike
SO_0002546,STORE_003,SKU_0313,2025-11-30,2025-12-01,1,11,423.39,Forecast miss
SO_0002961,STORE_003,SKU_0517,2025-11-30,2025-12-06,6,96,3931.2,Demand spike
SO_0003041,STORE_003,SKU_0547,2025-11-30,2025-12-06,6,101,3059.29,Demand spike
SO_0004551,STORE_006,SKU_0224,2025-11-30,2025-12-03,3,62,1864.34,Forecast miss
SO_0004770,STORE_006,SKU_0394,2025-11-30,2025-12-02,2,38,1242.22,Shrinkage
SO_0004864,STORE_006,SKU_0465,2025-11-30,2025-12-01,1,42,1627.92,Demand spike
SO_0007550,STORE_010,SKU_0228,2025-11-30,2025-12-01,1,6,181.08,Forecast miss
SO_0000050,STORE_001,SKU_0054,2025-12-01,2025-12-02,1,4,194.04,Forecast miss
SO_0000543,STORE_001,SKU_0391,2025-12-01,2025-12-02,1,7,62.3,Forecast miss
SO_0001236,STORE_002,SKU_0038,2025-12-01,2025-12-10,9,265,13178.45,Demand spike
SO_0002854,STORE_003,SKU_0440,2025-12-01,2025-12-11,10,259,8184.4,Forecast miss
SO_0004262,STORE_006,SKU_0071,2025-12-01,2025-12-18,17,197,4105.48,Demand spike
SO_0004337,STORE_006,SKU_0087,2025-12-01,2025-12-02,1,6,180.72,Forecast miss
SO_0004559,STORE_006,SKU_0233,2025-12-01,2025-12-04,3,188,8055.8,Manual error
SO_0005087,STORE_006,SKU_0564,2025-12-01,2025-12-18,17,311,13472.52,Shrinkage
SO_0005274,STORE_007,SKU_0127,2025-12-01,2025-12-02,1,18,557.28,Supplier delay
SO_0005499,STORE_007,SKU_0268,2025-12-01,2025-12-02,1,10,472.1,Shrinkage
SO_0005597,STORE_007,SKU_0279,2025-12-01,2025-12-02,1,2,60.48,Demand spike
SO_0006399,STORE_008,SKU_0146,2025-12-01,,30,172,3787.44,Ongoing
SO_0007397,STORE_009,SKU_0577,2025-12-01,2025-12-02,1,12,467.64,Forecast miss
SO_0000760,STORE_001,SKU_0468,2025-12-02,2025-12-03,1,3,123.48,Manual error
SO_0001702,STORE_002,SKU_0368,2025-12-02,2025-12-09,7,72,2219.76,Demand spike
SO_0002452,STORE_003,SKU_0245,2025-12-02,2025-12-04,2,27,163.35,Manual error
SO_0003483,STORE_004,SKU_0316,2025-12-02,2025-12-03,1,3,64.35,Manual error
SO_0003783,STORE_004,SKU_0554,2025-12-02,2025-12-08,6,185,1938.8,Demand spike
SO_0003950,STORE_005,SKU_0308,2025-12-02,2025-12-11,9,41,1318.15,Supplier delay
SO_0003972,STORE_005,SKU_0344,2025-12-02,2025-12-06,4,54,190.62,Demand spike
SO_0004028,STORE_005,SKU_0573,2025-12-02,2025-12-09,7,35,1444.8,Manual error
SO_0004144,STORE_006,SKU_0052,2025-12-02,2025-12-04,2,30,423.0,Shrinkage
SO_0005961,STORE_007,SKU_0424,2025-12-02,2025-12-10,8,184,7413.36,Supplier delay
SO_0006315,STORE_008,SKU_0013,2025-12-02,2025-12-09,7,49,359.17,Manual error
SO_0000914,STORE_001,SKU_0518,2025-12-03,2025-12-04,1,5,37.4,Demand spike
SO_0001118,STORE_002,SKU_0021,2025-12-03,2025-12-08,5,39,361.14,Supplier delay
SO_0001190,STORE_002,SKU_0032,2025-12-03,2025-12-05,2,60,1794.6,Supplier delay
SO_0001767,STORE_002,SKU_0392,2025-12-03,2025-12-04,1,27,444.96,Manual error
SO_0002211,STORE_003,SKU_0181,2025-12-03,2025-12-06,3,118,1765.28,Forecast miss
SO_0002627,STORE_003,SKU_0339,2025-12-03,2025-12-13,10,322,3844.68,Manual error
SO_0003369,STORE_004,SKU_0257,2025-12-03,2025-12-05,2,24,46.8,Demand spike
SO_0004338,STORE_006,SKU_0087,2025-12-03,2025-12-04,1,0,0.0,Supplier delay
SO_0004716,STORE_006,SKU_0353,2025-12-03,2025-12-09,6,173,4537.79,Shrinkage
SO_0004865,STORE_006,SKU_0465,2025-12-03,2025-12-05,2,66,2558.16,Forecast miss
SO_0006476,STORE_008,SKU_0153,2025-12-03,2025-12-07,4,19,455.05,Forecast miss
SO_0006639,STORE_008,SKU_0328,2025-12-03,2025-12-05,2,23,407.79,Shrinkage
SO_0006739,STORE_008,SKU_0355,2025-12-03,2025-12-07,4,12,107.16,Demand spike
SO_0007075,STORE_009,SKU_0285,2025-12-03,2025-12-05,2,21,432.6,Forecast miss
SO_0007551,STORE_010,SKU_0228,2025-12-03,2025-12-09,6,51,1539.18,Demand spike
SO_0001874,STORE_002,SKU_0468,2025-12-04,2025-12-08,4,31,1275.96,Demand spike
SO_0002533,STORE_003,SKU_0310,2025-12-04,2025-12-09,5,142,5831.94,Demand spike
SO_0002808,STORE_003,SKU_0403,2025-12-04,2025-12-15,11,332,10135.96,Manual error
SO_0003190,STORE_004,SKU_0108,2025-12-04,2025-12-06,2,28,694.68,Manual error
SO_0003408,STORE_004,SKU_0290,2025-12-04,2025-12-08,4,28,754.32,Supplier delay
SO_0003473,STORE_004,SKU_0315,2025-12-04,2025-12-14,10,240,8412.0,Demand spike
SO_0004457,STORE_006,SKU_0088,2025-12-04,2025-12-22,18,118,5530.66,Supplier delay
SO_0004749,STORE_006,SKU_0384,2025-12-04,2025-12-08,4,99,4497.57,Forecast miss
SO_0004959,STORE_006,SKU_0531,2025-12-04,2025-12-10,6,199,7609.76,Demand spike
